DATE,CaO,SiO2,Al2O3,Fe2O3,MgO,SO3,K2O,Na2O,P2O5,TiO2,Total,LSF,SM,IM,C3A,R_wp (%),Alite_M3 (%),Alite_M1 (%),Alite_Sum (%),Fraction_M1 (%),Alite_CS (nm),Belite_alpha (%),Belite_beta (%),Belite_Sum (%),Alum_cubic (%),Alum_ortho (%),Alum_Sum (%),Ferrite (%),Lime (%),Portlandite (%),Periclase (%),Quartz (%),Arcanite (%),Langbeinite (%),Aphthitalite (%),Gypsum (%),Hemi-hydrate (%),Anhydrite (%),Calcite (%),Dolomite(%),SO3_XRD (%),CO2_XRD (%),Syngenite(%),Ettringite(%),Illite(%),LOI,Total Alkali,SSA,Res_45_um,EN 1D,EN 2D ,EN 7D,EN 28D ,Water consistency (%)-20C,Expansion (mm)-20C,Initial setting time (min) ,Final setting time (min) ,MC Water consistency (%),MC Initial Slump,MC 1st slump loss,MC 2nd slump loss,MC 9hours,MC 1D,MC 2D ,MC 3D,MC 7D,MC 28D ,,,,,,,,,,,,,,,
10-Apr-23,63.84,19.87,5.07,2.54,1.13,2.21,0.64,0.09,0.06,0.28,95.73,98.46,2.61,2,9.14,8.17,38.24,20.05,58.28,34.39,207.5,3.65,10.69,14.34,4.53,3.23,7.76,7.43,0.02,1.67,0.26,0.56,0.66,0.01,0.23,0.12,2.13,0.17,6.2,0.16,1.76,2.8,,,,3.6,0.51,338,6.5,12.6,22.68,40.96,57.79,28.6,0.8,120,220,36.07,93,59,50,3.53,37.84,53,54.02,65.02,77.13,,,,,,,,,,,,,,84.3,
12-Apr-23,63.9,19.91,5.04,2.54,1.2,2.22,0.66,0.09,0.06,0.28,95.9,98.42,2.63,1.98,9.06,8.17,42.41,17.02,59.43,28.64,218.34,3.48,8.78,12.26,3.24,3.78,7.02,8.26,0.17,1.51,0.46,0.47,0.68,0.19,0.04,0.22,2.01,0.32,6.81,0.14,1.84,3.06,,,,3.5,0.52,343,5.7,13.99,23.09,45.57,56.35,28.4,0.7,115,205,,,,,,,,,,,,,,,,,,,,,,0,,79.2,
17-Apr-23,63.76,19.79,4.97,2.56,1.18,2.27,0.67,0.1,0.06,0.27,95.63,98.78,2.63,1.94,8.84,8.97,43.54,17.12,60.66,28.23,224.36,3.03,8.91,11.94,3.41,3.85,7.26,8.61,0.01,1.44,0.57,0.49,0.61,0.22,0.04,0.06,1.65,0.39,5.97,0.1,1.58,2.67,,,,3.5,0.54,329,6.3,12.42,22.55,43.26,52.92,28.4,0.8,120,220,35.89,91,57,48,3.87,39.09,51.57,56.91,61.47,71.21,,,,,,,,,,,,,,-,
19-Apr-23,64.05,19.78,5.05,2.45,1.11,2.25,0.69,0.11,0.05,0.28,95.82,99.27,2.64,2.06,9.24,8.46,41.76,19.45,61.21,31.77,231.15,3.99,7.18,11.17,4.04,3.57,7.61,7.46,0.15,1.54,0.46,0.27,0.53,0.16,0,0.18,2.13,0.21,6.86,0.06,1.71,3.05,,,,3.7,0.56,346,5.9,14.39,24.79,43.51,57.95,28.4,0.9,115,200,34.3,90,53,50,4.2,40.32,56.17,57.02,62.31,72.31,,,,,,,,,,,,0.01,,-,
26-Apr-23,64.05,19.77,5.02,2.45,1.08,2.22,0.69,0.08,0.05,0.28,95.69,99.4,2.65,2.05,9.16,8.36,40.04,19.67,59.71,32.94,232.5,3.34,8.64,11.98,4.02,3.34,7.37,7.29,0.01,1.5,0.36,0.41,0.66,0.07,0.2,0.14,2.18,0.26,7.79,0.07,1.87,3.46,,,,3.8,0.53,339,6.5,13.17,22.98,41.78,56.87,28.2,0.8,120,200,35,90,56,51,6.01,41.03,55.25,56.01,65.4,,,,,,,,,,,,,0,,74.7,
1-May-23,63.89,19.71,4.95,2.57,1.24,2.09,0.67,0.1,0.05,0.29,95.56,99.57,2.62,1.93,8.77,8.7,40.92,21.3,62.22,34.23,222.78,2.78,8.11,10.89,3.43,3.13,6.56,7.69,0.1,1.49,0.53,0.32,0.63,0.16,0,0.22,2.28,0.17,6.61,0.13,1.84,2.97,,,,3.8,0.54,348,6.3,13.41,22.67,40.86,55.88,28.8,0.7,115,215,35.71,92,58,52,5.26,40.92,55.68,59.39,65.38,75.09,,,,,,,,,,,,,,-,
3-May-23,63.87,19.84,5.02,2.66,1.3,2.18,0.67,0.1,0.06,0.29,95.99,98.64,2.58,1.89,8.8,9,43.02,17.69,60.71,29.14,250.92,3.15,8.07,11.22,2.63,3.69,6.33,8.35,0.15,1.33,0.5,0.41,0.57,0.23,0,0.22,2.2,0.24,7.44,0.09,1.84,3.32,,,,3.9,0.54,348,6,13.06,22.36,41.41,53.32,28.6,0.7,120,225,,,,,,,,,,,,,,,,,,,,,,,,,
5-May-23,63.83,20.03,5.05,2.57,1.25,2.19,0.66,0.1,0.06,0.29,96.03,97.78,2.63,1.96,9.03,8.48,41.35,18.06,59.41,30.4,223.96,3.64,8.97,12.61,3.47,3.52,6.99,8.26,0.14,1.53,0.47,0.62,0.57,0.26,0.03,0.1,2.07,0.26,6.59,0.1,1.75,2.95,,,,3.8,0.53,352,6.2,13.52,21.98,43.38,56.01,28.2,0.7,120,215,,,,,,,,,,,,,,,,,,,,,,,,,
8-May-23,63.96,19.97,5.03,2.55,1.13,2.19,0.66,0.09,0.07,0.3,95.95,98.3,2.63,1.97,9.01,8.75,39.45,19.81,59.26,33.43,204.97,4.5,8.07,12.57,3.25,3.74,6.99,7.7,0.2,2.04,0.3,0.55,0.53,0.19,0,0.11,2.5,0.1,6.96,0,1.83,3.06,,,,4,0.52,359,5.9,12.83,22.05,42.96,55.88,28.4,0.8,125,225,36.07,93,59,57,5.33,40.92,57.45,59.08,69.27,78.35,,,,,,,,,,,,,,,
10-May-23,63.84,19.64,5.01,2.59,1.15,2.27,0.68,0.09,0.07,0.29,95.63,99.46,2.58,1.93,8.89,8.84,36.76,23.74,60.49,39.24,181.17,3.52,8.23,11.75,3.47,3.76,7.23,7.6,0.12,1.83,0.39,0.52,0.7,0.17,0.02,0.08,2.14,0.27,6.65,0.04,1.8,2.94,,,,3.6,0.54,352,5.9,14.13,22.46,45.88,57.38,28.6,0.7,125,195,34.8,93,59,57,5.61,38.72,54.25,57.36,66.71,75.02,,,,,,,,,,,,,,,
12-May-23,63.69,19.61,5.05,2.6,1.29,2.25,0.7,0.08,0.14,0.3,95.71,99.29,2.56,1.94,8.98,8.68,42.88,15.96,58.84,27.12,225.33,3.61,9.12,12.73,2.99,3.83,6.83,8,0.04,1.5,0.43,0.5,0.68,0.16,0,0.17,2.29,0.12,7.55,0.16,1.81,3.4,,,,3.8,0.54,354,5.5,13.26,21.37,46.06,56.1,28.4,0.8,120,205,,,,,,,,,,,,,,,,,,,,,,,,,
15-May-23,64.2,18.99,4.92,3.46,1.16,2.27,0.69,0.1,0.06,0.29,96.14,102.26,2.27,1.42,7.18,8.66,44.16,18.94,63.1,30.01,207.81,2.52,4.16,6.68,2.02,3.94,5.96,9.93,0.37,2.04,0.4,0.34,0.79,0.17,0.01,0.05,2.38,0.27,7.36,0.14,1.96,3.3,,,,3.9,0.55,355,5.4,14.9,25.76,42.43,52.91,29,0.7,125,200,34.5,91,58,51,5.55,44.33,54.76,56.25,60.87,70.66,,,,,,,,,,,,,,,
17-May-23,64.24,19.78,5.02,2.69,1.06,2.24,0.67,0.09,0.05,0.29,96.13,99.39,2.57,1.87,8.75,8.05,39.92,20.51,60.43,33.95,219.99,3.23,7.95,11.18,4.88,2.86,7.74,7.46,1.03,0.29,0.33,0.3,0.61,0.26,0.1,1.18,1.66,0.26,7.07,0.11,2.08,3.16,,,,3.5,0.53,321,7.6,12.52,22.05,40.08,53.26,28.4,0.8,130,235,34.4,90,61,57,4.2,38.99,53.61,54.91,58.35,68.1,,,,,,,,,,,,,,,
19-May-23,64.12,19.89,4.86,2.5,1.23,1.97,0.75,0.09,0.05,0.27,95.73,99.51,2.7,1.94,8.65,8.33,44.38,18.48,62.86,29.4,234.61,2.6,6.78,9.38,3.35,3.76,7.11,7.74,1.05,0.31,0.4,0.37,0.85,0.37,0.03,1.29,1.07,0.15,6.87,0.16,1.88,3.1,,,,3.8,0.58,316,7,12.18,19.64,40.55,53.36,28.6,0.8,140,240,,,,,,,,,,,,,,,,,,,,,,,,,
22-May-23,63.96,20.4,4.64,2.62,1.33,2.28,0.65,0.09,0.05,0.25,96.27,96.99,2.81,1.77,7.86,8.71,41.98,15.8,57.79,27.35,244.43,3.14,12.73,15.87,2.49,2.75,5.24,8.58,0.87,0.16,0.48,0.38,0.76,0.32,0,0.92,1.59,0.22,6.65,0.17,1.96,3,,,,3.9,0.52,329,6.7,12.13,21.11,36.87,53.1,28.8,0.9,125,235,36.07,89,56,52,4.25,37.25,48.07,55.12,58.37,72.13,,,,,,,,,,,,,,,
24-May-23,63.77,20.04,4.7,2.63,1.53,2.23,0.62,0.09,0.05,0.25,95.91,98.17,2.73,1.79,8.01,7.97,39.42,15.4,54.82,28.1,244.7,3.27,14.84,18.1,2.22,2.46,4.69,9.19,0.65,1.21,0.6,0.25,0.67,0,0.26,0.04,2.31,0.22,6.76,0.23,1.87,3.08,,,,3.9,0.5,348,6.1,13.02,21.41,37.45,53.36,28.4,0.8,120,210,,,,,,,,,,,,,,,,,,,,,,,,,
29-May-23,63.9,19.81,4.74,2.82,1.46,2.24,0.65,0.09,0.05,0.27,96.03,99.11,2.62,1.68,7.79,8.43,39.42,20.71,60.13,34.44,206.8,2.48,9.61,12.09,3.03,2.34,5.37,8.68,0.18,1.94,0.56,0.32,0.73,0.19,0,0.08,2.36,0.35,6.67,0.34,1.98,3.1,,,,3.8,0.52,341,6.2,13.82,22.82,39.62,53.19,29,0.7,120,220,36.07,90,59,54,4.11,39.25,51.02,54.36,59.18,73.29,,,,,,,,,,,,,,,
31-May-23,63.69,19.71,4.54,2.98,1.69,2.27,0.6,0.09,0.05,0.26,95.88,99.39,2.62,1.52,6.99,9.04,39.81,18.81,58.62,32.09,226.36,2.81,11.26,14.06,2.32,1.8,4.12,9.62,0.27,1.81,0.66,0.25,0.57,0.1,0,0.02,2.4,0.13,7.06,0.31,1.73,3.25,,,,3.9,0.48,333,7,12.35,21.98,36.75,53.12,28.8,0.7,125,225,34.5,91,55,53,4.39,38,52.36,53.21,58.99,72.31,,,,,,,,,,,,,,,
2-Jun-23,63.81,19.72,4.55,2.93,1.61,2.21,0.61,0.09,0.05,0.25,95.83,99.64,2.64,1.55,7.1,8.4,38.99,19.36,58.35,33.18,230.39,2.71,11.35,14.06,2.06,1.84,3.9,9.62,0.41,1.84,0.72,0.34,0.64,0.15,0.04,0,2.34,0.21,7.31,0.07,1.81,3.25,,,,3.9,0.49,337,6.7,12.36,23.07,37.47,53.83,28.8,0.7,130,230,,,,,,,,,,,,,,,,,,,,,,,,,
5-Jun-23,63.92,19.83,4.67,2.83,1.39,2.2,0.69,0.09,0.05,0.26,95.93,99.21,2.64,1.65,7.59,8.28,38.87,20.23,59.1,34.22,214.7,3.36,9.94,13.29,2.7,2.35,5.05,8.97,0.27,1.91,0.54,0.35,0.76,0,0.13,0.05,2.27,0.21,6.94,0.14,1.82,3.12,,,,4,0.54,344,6.2,12.97,23.58,39.21,52.96,29.2,0.8,135,235,35.9,88,54,50,5.02,37.58,52.11,53.6,54.42,72.78,,,,,,,,,,,,,,,
7-Jun-23,63.87,19.55,4.77,2.71,1.3,2.34,0.71,0.09,0.05,0.26,95.65,100.16,2.61,1.76,8.06,8.58,40.19,18.9,59.09,31.98,213.08,3.22,9.41,12.63,2.66,3.13,5.79,8.29,0.3,2.03,0.52,0.49,0.72,0.12,0.03,0.04,2.6,0.22,6.99,0.16,1.99,3.15,,,,3.7,0.56,333,6.1,13.58,22.49,40.91,53.15,28.8,0.7,130,225,34.6,91,56,51,5,39.61,53.6,54.28,59.11,73.02,,,,,,,,,,,,,,,
9-Jun-23,63.81,19.72,4.87,2.72,1.22,2.28,0.72,0.08,0.06,0.27,95.75,99.18,2.6,1.79,8.3,8.85,40.08,18.6,58.68,31.7,228.07,3.77,9.43,13.2,2.93,3.08,6.01,8.34,0.26,2.22,0.37,0.35,0.75,0.18,0.04,0.07,2.13,0.29,6.98,0.11,1.84,3.12,,,,3.9,0.55,341,6.2,13.94,22.34,41.21,53.52,29.4,0.6,125,225,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jun-23,63.91,19.81,4.82,2.75,1.26,2.27,0.71,0.09,0.06,0.26,95.94,99.01,2.62,1.75,8.12,8.42,40.53,17.67,58.21,30.36,238.21,3.74,10.03,13.76,2.43,3.44,5.87,8.57,0.43,1.98,0.47,0.26,0.67,0.14,0,0.05,2.41,0.28,6.79,0.1,1.9,3.04,,,,3.9,0.56,352,5.5,14.11,23.34,41.58,53.91,29.6,0.8,120,215,35.4,93,58,52,5.6,40.11,52.36,53.91,55.33,70.47,,,,,,,,,,,,,,,
16-Jun-23,64,19.68,5.04,2.63,1.19,1.93,0.76,0.08,0.05,0.25,95.61,99.82,2.57,1.92,8.91,8.72,41.36,16.52,57.88,28.54,221.8,5.16,9.29,14.45,2.27,4.47,6.75,7.46,0.38,1.56,0.3,0.31,0.52,0,0.31,0.06,2.16,0.23,7.54,0.09,1.76,3.36,,,,3.9,0.58,338,6.5,12.02,20.34,45.37,56.33,28.8,0.8,130,235,,,,,,,,,,,,,,,,,,,,,,,,,
19-Jun-23,63.73,19.72,4.95,2.6,1.25,2.15,0.75,0.1,0.05,0.25,95.55,99.17,2.61,1.9,8.72,7.93,38.49,19.91,58.4,34.09,207.26,4.43,10.07,14.5,2.42,4.38,6.8,7.86,0.3,1.6,0.31,0.35,0.65,0.23,0.05,0.05,2.16,0.32,6.4,0.01,1.85,2.82,,,,3.9,0.59,349,6.3,12.85,22.43,43.12,53.96,28.8,0.7,130,220,34.1,91,57,53,6.02,42.17,56.52,57.02,62.18,,,,,,,,,,,,,,,,
21-Jun-23,64.13,19.84,4.94,2.5,1.12,2.16,0.71,0.1,0.06,0.27,95.83,99.38,2.67,1.98,8.86,8.34,40.24,16.77,57.01,29.42,229.1,4.85,9.77,14.62,3.03,4.35,7.38,7.01,1.59,0.88,0.27,0.65,0.66,0.03,0.4,1.49,1.1,0.4,6.41,0.09,2.07,2.86,,,,3.6,0.57,334,6.5,12.13,20.73,40.66,54.13,28.8,0.8,125,230,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jun-23,63.91,19.31,4.85,2.62,1.02,2.3,0.69,0.09,0.05,0.26,95.1,101.31,2.59,1.85,8.42,8.19,34.45,21.47,55.92,38.4,236.45,4.63,10.56,15.19,3.64,3.52,7.16,7.42,0.86,1.58,0.28,0.27,0.62,0.13,0,0.52,2.34,0.21,7.37,0.14,2.02,3.3,,,,3.8,0.54,354,5.5,13.83,22.76,42.58,56.81,28.6,0.7,125,215,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jun-23,64.08,20,4.91,2.5,1.07,2.21,0.69,0.09,0.05,0.26,95.86,98.6,2.7,1.96,8.78,8.44,38.47,19.62,58.08,33.77,229.71,4.17,10.22,14.39,3.71,3.15,6.86,7.4,0.62,1.3,0.26,0.27,0.62,0.16,0,0.16,2.15,0.21,7.37,0.14,1.76,3.31,,,,3.9,0.54,352,6.7,14.99,24.22,41.93,56.27,28.2,0.8,120,205,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jun-23,63.7,19.74,4.61,2.45,1.15,2.08,0.72,0.09,0.05,0.23,94.82,99.9,2.8,1.88,8.07,8.71,40.48,19.02,59.51,31.97,229.39,3.22,10.35,13.57,2.38,2.97,5.36,8.25,0.75,0.88,0.36,0.46,0.63,0.16,0,0.06,2.22,0.18,7.49,0.14,1.73,3.36,,,,3.8,0.56,346,6.5,13.21,24.18,38.1,53.63,28.4,0.7,115,210,33.57,90,57,52,6.33,42.03,54.31,55.03,61.31,,,,,,,,,,,,,,,,
30-Jun-23,63.95,19.91,4.8,2.46,1.11,2.28,0.72,0.09,0.05,0.25,95.62,98.96,2.74,1.95,8.56,8.17,38.48,19.99,58.47,34.19,219.26,3.47,10.77,14.23,2.75,3.38,6.13,7.85,0.29,1.56,0.38,0.38,0.65,0.11,0.05,0.03,2.42,0.25,7.07,0.12,1.88,3.17,,,,3.9,0.56,338,6.8,13.03,21.86,40.91,54.04,28.6,0.7,120,215,,,,,,,,,,,,,,,,,,,,,,,,,
3-Jul-23,64.05,19.85,4.82,2.53,1.11,2.24,0.72,0.09,0.05,0.26,95.72,99.32,2.7,1.91,8.49,8.53,37.85,19.88,57.73,34.44,227.9,4.23,10.63,14.86,2.78,3.71,6.5,7.56,0.76,1.74,0.25,0.38,0.6,0.18,0.02,0.03,2.16,0.14,7,0.1,1.66,3.13,,,,4,0.56,361,6.1,14.08,22.97,38.21,53.71,28.6,0.7,115,205,33.9,91,56,51,6.02,39.19,52.25,54.25,60.94,71.37,,,,,,,,,,,,,,,
5-Jul-23,64.09,19.91,4.84,2.66,1.14,2.16,0.71,0.09,0.05,0.26,95.91,99.03,2.65,1.82,8.33,8.46,39.83,17.93,57.76,31.05,220.94,4.26,10.45,14.71,2.52,3.39,5.91,8.68,0.77,1.16,0.35,0.15,0.65,0.24,0,0.39,1.86,0.29,6.94,0.11,1.81,3.11,,,,4,0.56,339,6.3,13.62,23.45,42.45,54.14,28.6,1,125,225,,,,,,,,,,,,,,,,,,,,,,,,,
7-Jul-23,63.98,19.93,4.87,2.6,1.07,2.26,0.72,0.1,0.05,0.27,95.85,98.67,2.67,1.87,8.51,8.32,37.81,21.55,59.36,36.3,232.93,3.84,9.86,13.7,4,2.98,6.98,7.09,0.41,1.69,0.27,0.28,0.76,0.22,0.04,0.1,2.21,0.12,6.68,0.11,1.82,2.99,,,,3.8,0.57,357,6.2,15.29,24.47,42.9,55.07,28.8,0.6,125,210,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jul-23,63.77,19.34,4.78,2.57,1.16,2.47,0.74,0.1,0.05,0.27,95.25,100.94,2.63,1.86,8.32,8.17,33.53,24.53,58.06,42.25,245.17,3.21,10.6,13.81,3.81,2.87,6.68,8.42,0.76,1.33,0.37,0.37,0.77,0.11,0.06,0.38,1.82,0.2,6.57,0.3,1.74,3.03,,,,3.7,0.59,349,6.8,14.39,24.79,38.37,53.22,28.8,0.6,125,205,34.82,93,59,55,5.33,40.15,51.26,53.26,60.76,73.34,,,,,,,,,,,,,,,
12-Jul-23,63.78,19.83,4.93,2.67,1.34,2.22,0.65,0.1,0.05,0.28,95.85,98.65,2.61,1.85,8.55,9.33,40.17,19.19,59.36,32.33,238.36,3.52,10.72,14.24,3.96,1.24,5.2,8.78,0.37,1.41,0.42,0.3,0.66,0.12,0,0.26,2.13,0.11,6.54,0.08,1.73,2.92,,,,3.5,0.53,337,7.4,13.86,23.69,37.95,53.23,28.8,0.8,120,215,35.71,92,57,55,5.36,41.28,52.67,53.11,61.25,70.11,,,,,,,,,,,,,,,
14-Jul-23,63.52,19.62,4.94,2.62,1.3,2.22,0.68,0.09,0.05,0.27,95.31,99.2,2.6,1.89,8.66,8.03,40.33,19.53,59.86,32.62,224.75,2.39,10.49,12.88,3.62,2.64,6.26,8.96,0.09,1.36,0.6,0.46,0.87,0.07,0.05,0.25,1.75,0.15,6.31,0.07,1.64,2.81,,,,3.6,0.54,327,7.8,13.27,22.7,39.71,54.27,28.6,0.8,125,210,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-23,63.69,19.82,5.04,2.59,1.36,2.26,0.67,0.11,0.06,0.3,95.9,98.39,2.6,1.95,8.97,8.15,35.14,22.05,57.2,38.56,211.44,2.53,12.27,14.81,4.16,2.05,6.21,8.86,0.21,1.61,0.54,0.23,0.76,0.2,0.03,0.07,2.34,0.12,6.65,0.18,1.86,3.01,,,,3.6,0.55,347,7,13.5,23.01,41.07,53.46,28.4,0.7,130,215,37.71,91,56,53,5.11,37.62,54.62,54.99,60.47,70.68,,,,,,,,,,,,,,,
19-Jul-23,63.55,18.99,4.82,2.43,1.14,2.32,0.68,0.1,0.05,0.26,94.34,102.46,2.62,1.98,8.66,8.36,37.26,22.31,59.58,37.45,193.94,3.51,8.93,12.45,3.15,3.5,6.66,8.39,0.31,1.07,0.48,0.41,0.64,0.13,0.05,0.51,1.8,0.23,7.18,0.11,1.76,3.21,,,,3.7,0.55,329,7.3,12.5,21.96,37.04,54.72,29,1,135,220,35.5,92,55,51,5.03,40.11,53.61,55.01,62.33,,,,,,,,,,,,,,,,
21-Jul-23,63.95,19.7,4.89,2.56,1.23,2.23,0.67,0.09,0.05,0.27,95.64,99.67,2.64,1.91,8.63,8.47,39.27,21.25,60.51,35.11,219.26,3.23,8.58,11.8,3.04,3.53,6.57,8.57,0.16,1.1,0.46,0.3,0.73,0.23,0,0.57,1.89,0.19,6.89,0.02,1.88,3.04,,,,3.9,0.53,335,7.1,13.22,20.9,42.09,55.26,28.8,0.7,125,210,,,,,,,,,,,,,,,,,,,,,,,,,
24-Jul-23,63.81,19.74,5,2.47,1.14,2.2,0.74,0.09,0.06,0.26,95.51,99.19,2.64,2.02,9.07,8.42,34.56,20.87,55.43,37.65,231.16,4.88,11.72,16.61,3,3.99,7,7.13,0.51,2.32,0.38,0.26,0.72,0.11,0.01,0.07,2.57,0.14,6.71,0.03,1.93,2.96,,,,3.8,0.58,348,7.4,11.25,20.51,38.83,53.78,28.6,0.7,130,230,35.71,93,57,54,5.33,37.99,52.33,53.1,59.8,,,,,,,,,,,,,,,,
26-Jul-23,63.77,19.33,4.95,2.47,1.13,2.13,0.73,0.08,0.05,0.27,94.91,101.15,2.61,2,8.94,7.96,35.2,21.29,56.5,37.69,210.9,4.83,11,15.83,3.07,4.56,7.63,7.33,0.41,2,0.31,0.27,0.64,0.08,0,0.05,2.29,0.09,6.51,0.06,1.68,2.89,,,,3.8,0.56,346,7.3,11.31,20.88,40.46,54.17,29.4,0.8,140,240,,,,,,,,,,,,,,,,,,,,,,,,,
28-Jul-23,63.43,19.98,4.91,2.5,0.92,2.3,0.81,0.09,0.05,0.23,95.22,97.57,2.7,1.96,8.78,8.14,31.08,19.1,50.18,38.06,220.09,7.67,14.36,22.03,2.95,4.79,7.74,6.8,0.53,1.84,0.17,0.37,0.54,0.08,0.01,0.06,2.43,0.29,6.87,0.08,1.83,3.06,,,,4,0.62,335,7.6,11.39,20.01,41.1,54.15,28.6,0.8,135,225,,,,,,,,,,,,,,,,,,,,,,,,,
4-Aug-23,63.9,19.09,5.11,2.64,0.9,2.14,0.77,0.08,0.06,0.27,94.96,101.97,2.46,1.94,9.07,8.25,36.29,22.99,59.28,38.78,218.87,4.78,7.39,12.17,3.25,5.66,8.92,6.63,0.83,1.91,0.3,0.44,0.46,0.11,0,0.07,2.29,0.19,6.4,0,1.68,2.82,,,,3.8,0.59,356,7.2,12.51,20.74,43.81,55.95,29.4,0.7,140,215,,,,,,,,,,,,,,,,,,,,,,,,,
7-Aug-23,63.98,19.47,5.21,2.6,0.81,2.28,0.67,0.08,0.06,0.26,95.42,100.05,2.49,2,9.41,8.44,28.71,31.3,60.01,52.16,231.91,4.71,7.41,12.13,3.44,5,8.44,6.32,0.48,1.81,0.28,0.44,0.57,0,0,0.16,2.49,0.15,6.7,0.02,1.8,2.95,,,,3.9,0.52,351,7.6,11.63,21.08,43.07,56.82,29,0.7,135,220,36.61,91,58,53,4.28,37.1,51.34,52.66,60.3,68.52,,,,,,,,,,,,,,,
9-Aug-23,64.13,19.51,5.29,2.36,0.8,2.28,0.61,0.07,0.06,0.29,95.4,100.21,2.55,2.24,10.03,8.35,21.85,37.91,59.76,63.44,225.65,5.3,5.71,11.01,4.99,4.96,9.95,6.69,0.35,1.13,0.19,0.38,0.36,0.13,0,1.07,1.84,0.14,6.79,0.21,1.83,3.09,,,,3.7,0.47,344,5.5,13.07,22.58,47.53,61.89,29.4,0.8,130,195,35.7,92,55,51,5.01,38.99,52.03,53.91,61.25,68.02,,,,,,,,,,,,,,,
11-Aug-23,63.84,19.75,5.34,2.35,0.84,2.39,0.63,0.07,0.05,0.27,95.53,98.48,2.57,2.27,10.17,8.49,23.45,34.29,57.73,59.39,226.93,5.08,8.86,13.94,4.39,5.14,9.53,7.07,0.49,1.21,0.2,0.65,0.34,0.02,0,0.66,2.39,0.19,5.5,0.1,1.9,2.46,,,,3.3,0.48,335,6.8,12.97,21.65,45.7,59.89,29.4,0.7,130,205,,,,,,,,,,,,,,,,,,,,,,,,,
14-Aug-23,63.95,19.47,5.16,2.41,1.11,2.39,0.61,0.09,0.05,0.26,95.5,100.16,2.57,2.14,9.6,8.33,42.33,19.05,61.37,31.03,193.03,3.72,6.24,9.96,3.22,4.98,8.19,7.03,1.06,0.41,0.41,0.34,0.34,0.49,0,1.19,2.3,0.35,6.46,0.09,2.44,2.89,,,,3.5,0.49,330,7,11.14,20.59,42.3,59.29,28.8,0.6,135,225,36.61,90,54,50,5.33,36.99,51.02,52.39,63.71,69.55,,,,,,,,,,,,,,,
16-Aug-23,63.61,19.01,5.13,2.43,1.1,2.56,0.67,0.09,0.05,0.26,94.91,101.57,2.51,2.11,9.48,8.21,35.65,21.95,57.6,38.11,217.32,5.25,8.66,13.91,3.4,5.59,8.99,7.24,0.41,1.47,0.4,0.38,0.27,0.11,0,0.1,2.69,0.14,6.18,0.11,1.79,2.77,,,,3.4,0.53,329,7.2,11.01,20.77,45.18,56.55,28.6,0.7,125,245,36.61,93,57,53,5.2,36.51,52.33,53.16,62.93,72.33,,,,,,,,,,,,,,,
18-Aug-23,63.65,19.03,4.95,2.48,1.06,2.53,0.75,0.08,0.05,0.25,94.83,101.88,2.56,2,8.92,8.66,42.13,17.59,59.72,29.45,229.42,4.38,7.08,11.46,2.5,5.71,8.21,6.91,0.71,1.74,0.35,0.35,0.48,0.19,0,0.24,3.08,0.36,6.1,0.11,2.34,2.74,,,,3.5,0.57,338,7,12.37,22.33,43.32,55.37,29.2,0.8,125,220,,,,,,,,,,,,,,,,,,,,,,,,,
21-Aug-23,63.75,19.57,5.11,2.5,1.13,2.4,0.77,0.09,0.05,0.25,95.62,99.39,2.57,2.04,9.31,8.42,40.25,17.14,57.4,29.87,233.93,4.54,9.36,13.9,2.65,5.38,8.03,7.53,0.71,1.86,0.39,0.33,0.42,0.31,0.03,0.04,2.94,0.25,5.81,0.06,2.16,2.58,,,,3.3,0.6,348,6,12.86,22.53,44.71,56.52,29,0.8,120,220,36.78,92,53,49,4.89,37.55,51.39,52.66,61.2,69.79,,,,,,,,,,,,,,,
23-Aug-23,63.71,19.4,5.15,2.4,1.07,2.43,0.83,0.1,0.05,0.25,95.39,100.08,2.57,2.15,9.59,8.09,34.85,21.6,56.45,38.26,205.63,5.26,9.54,14.8,3.21,5.67,8.87,6.99,1.32,0.96,0.38,0.22,0.42,0.31,0,0.74,2.05,0.34,5.96,0.18,2.03,2.71,,,,3.3,0.65,344,5.9,13.14,22.39,43.2,56.83,29.4,0.7,120,210,35.5,93,52,50,5.31,36.91,51.97,52.31,64.6,72.09,,,,,,,,,,,,,,,
25-Aug-23,63.84,19.63,5.09,2.59,0.91,2.33,0.78,0.1,0.05,0.26,95.58,99.29,2.56,1.97,9.11,8.75,39.67,20.02,59.69,33.54,212.42,5.07,8.16,13.23,3.24,5.1,8.34,6.65,0.79,1.15,0.3,0.33,0.65,0.16,0,0.39,2.26,0.2,5.8,0.07,1.93,2.58,,,,3.3,0.61,337,6.5,13.02,22.42,43.8,56.27,29.4,0.9,125,210,,,,,,,,,,,,,,,,,,,,,,,,,
